,id,username,text,retweet_count,like_count,created_at
0,1624628768802496513,ainunrozi,@MartoArt susah emang kalo motivasinya memex trus yang diurusin banyak hal,0,5,2023-02-12 04:37:37+00:00
1,1624378677680283648,ainunrozi,"@tanyakanrl sabar juga ya orangnya ditabrak ga turun marah2, coba plat rf pasti turun ngamuk2 trus dimakan singa",3,136,2023-02-11 12:03:50+00:00
2,1624033141777367044,ainunrozi,"tau banyak hal ternyata serem juga ya, emang kadang paling bener mending gak tau apa-apa",1609,5124,2023-02-10 13:10:48+00:00
3,1623912684042469376,ainunrozi,bismillah semoga bisa lepas dari kemiskinan struktural yang membelenggu ini,360,1822,2023-02-10 05:12:09+00:00
4,1623673099735662592,ainunrozi,@dicxdicx kirain bau jigong,0,1,2023-02-09 13:20:08+00:00
5,1623673055808716800,ainunrozi,@Big_queenber diliatin bayi di lampu merah aja kepikiran,0,9,2023-02-09 13:19:57+00:00
6,1623672731345772553,ainunrozi,@MZRRDP iphonenya messi,0,0,2023-02-09 13:18:40+00:00
7,1623662407716605952,ainunrozi,gimana ya caranya meskipun jelek dan miskin tapi tetep pede?,157,1176,2023-02-09 12:37:38+00:00
8,1623659982934921216,ainunrozi,@luculucuaaan Krupuk,2,17,2023-02-09 12:28:00+00:00
9,1623659517258117122,ainunrozi,@ohmybeautybank w suka bgt makan tomat yang ada di burger ama nasgor,0,42,2023-02-09 12:26:09+00:00
10,1623655597945266177,ainunrozi,"@vincentrcrd bca yang swasta aja punya mesinnya, indonesia keknya mending dikelola swasta aja daripada",11,191,2023-02-09 12:10:35+00:00
11,1623654672967020549,ainunrozi,"@itsokhai @tanyakanrl dulu pernah juga ngimpi naek prosotan trus meluncur ke bawah tau2 nyampe neraka, untung tiba2… https://t.co/po8mWr4aTJ",14,1121,2023-02-09 12:06:54+00:00
12,1623572394626662400,ainunrozi,@Akurenianggrain Cek terus sampe diliat mas crush,6,95,2023-02-09 06:39:58+00:00
13,1623570062136455168,ainunrozi,kalian kalo upload story ig ngecek siapa aja yang liat story kalian apa gak?,236,4491,2023-02-09 06:30:41+00:00
14,1623320318969532421,ainunrozi,"@Askrlfess Ga biasanya cewe ngaku, ini kalo ga cowo atau settingan, hmm suudzon bener w",0,34,2023-02-08 13:58:18+00:00
15,1623265607998373891,ainunrozi,@_ryan_mf_ @nafsutabiat astaghfirulloh emosi😭,0,0,2023-02-08 10:20:54+00:00
16,1623265036826451969,ainunrozi,"@ardianpancaa @Hilmi_ak Daripada jojo’s bizzare adventure, jokes ga jelas, logikanya ga jelas, grafik ga jelas, jal… https://t.co/xBcHSVbpsV",0,0,2023-02-08 10:18:38+00:00
17,1623262651160883207,ainunrozi,@dinulfadli_ Minas tirith tau ga?,0,0,2023-02-08 10:09:09+00:00
18,1623237638265389056,ainunrozi,"kukira hubungan kita spesial

taunya cuman sebatas hablum minannas😢",194,1142,2023-02-08 08:29:45+00:00
19,1623201376779251712,ainunrozi,iri banget deh sama anak cowok yang bisa akrab dan becanda ria ama bapaknya yang kaya raya 7 turunan,20,355,2023-02-08 06:05:40+00:00
20,1622994218510864385,ainunrozi,"@jek___ romantic romantic akun tiktok u kebanned

aesthetic kali maksudnya",0,15,2023-02-07 16:22:30+00:00
21,1622993874884100097,ainunrozi,@intanorii William Jebejebe,1,70,2023-02-07 16:21:08+00:00
22,1622993473816399873,ainunrozi,"@Askrlfess Dulu waktu tinggal ama ortu ya ga betah, pas ngontrak sendiri ya home sweet home meski homenya punya orang",12,159,2023-02-07 16:19:32+00:00
23,1622951568759984131,ainunrozi,@EkoRochmawati_ entah lucu entah emang rada2😭,0,0,2023-02-07 13:33:01+00:00
24,1622951426627600385,ainunrozi,@alfiarnimakhtaf w anaknya pendiem,0,0,2023-02-07 13:32:27+00:00
25,1622951289100574723,ainunrozi,@cndiaprlia00 Nah loh??😭😭,0,1,2023-02-07 13:31:54+00:00
26,1622951209236848641,ainunrozi,"@devypakeky 2020 keknya, lupa",0,1,2023-02-07 13:31:35+00:00
27,1622915786653458434,ainunrozi,demi apa pas di jalan tadi istri w nanya “pijat tuna netra itu yang dipijat apanya? emang bisa sembuh ya butanya?”… https://t.co/ds9LNpqcvY,20,355,2023-02-07 11:10:50+00:00
28,1622908361506447363,ainunrozi,@presidenlauk yg trakhir w kira neymar,1,7,2023-02-07 10:41:20+00:00
29,1622907298355240962,ainunrozi,"@Askrlfess lagi bete, baru buka twitter bukannya nemu yg lucu malah nemu ginian, mentolo tak antemi ndasku dewe",40,562,2023-02-07 10:37:06+00:00
30,1622809181572173824,ainunrozi,kapan ya bisa bilang “wah murah bgt ya cuman 100juta”,1728,6686,2023-02-07 04:07:13+00:00
31,1622622391867428865,ainunrozi,@gasukakotor tau aja nih,0,0,2023-02-06 15:44:59+00:00
32,1622601032294625280,ainunrozi,"berhubung belom ada progress samsek sampe bulan februari ini, gimana kalo misal 2023 tahun barunya diganti mulai maret aja?",93,570,2023-02-06 14:20:07+00:00
33,1622594080957157376,ainunrozi,"@Askrlfess kalo berduaan ya hadap2an, kalo ada orang lain (temen/sodara) misal mejanya 4 kursi 2 sini 2 sono, duduknya sebelahan",4,51,2023-02-06 13:52:29+00:00
34,1622575783754731521,ainunrozi,@akar_rumput07 @ryuhasan p lewat ga,1,14,2023-02-06 12:39:47+00:00
35,1622557390888644610,ainunrozi,"@Askrlfess mending pilih biru, bayangin milih red pill, trus invest sana sini ternyata ga cuan gara2 masa depan ber… https://t.co/vUIE5WdnkT",0,82,2023-02-06 11:26:42+00:00
36,1622468526526337024,ainunrozi,lu ada ga sih temen yang kalo ngomong nerocos ga jelas sampe2 lu pengen nyela “lu ngomong apa sih anjg??” tapi akhi… https://t.co/0kWL4YWq5q,39,355,2023-02-06 05:33:35+00:00
37,1622466811139858432,ainunrozi,"@tanyakanrl aneh, padahal kulit opo ayam juga enak, glezet-glezet di tenggorokan",0,35,2023-02-06 05:26:46+00:00
38,1622213596330725377,ainunrozi,"“nongkrong yok, ketemu tkp ya”
“ok”

“nongkrong yok, gw jemput ya”
“okeeeeeeeyy”🤩🥳🥰",62,640,2023-02-05 12:40:35+00:00
39,1622202384683532288,ainunrozi,@race002 just like dark continent in HxH,0,12,2023-02-05 11:56:02+00:00
40,1622159350734401538,ainunrozi,yang masih gw heran sampe sekarang adalah orang2 kalo ngefoto napa estetik bagus2 gitu ya? kok gw ga bisa2???,289,1787,2023-02-05 09:05:02+00:00
41,1622147776745472000,ainunrozi,"@Askrlfess zalina manggil bapak tapi, “bapak lagi ke europe nih”

beda ama bagas yang “papi ngarit wonten sabin”",44,1223,2023-02-05 08:19:02+00:00
42,1622132878938361857,ainunrozi,"jangan ngasih semangat mulu, sesekali suruh gw nyerah aja lah",936,3451,2023-02-05 07:19:50+00:00
43,1622109424210018310,ainunrozi,"@kumparan aslinya emang bisa cepet aja, zolimi sekali anda ini",1,79,2023-02-05 05:46:38+00:00
44,1621898532688130053,ainunrozi,@convomfs -4 tahun?,0,24,2023-02-04 15:48:38+00:00
45,1621863000050393091,ainunrozi,"kadang kalo kita yang disakitin mah masih bisa sabar

tapi kalo bestie kita yang disakitin, rencana balas dendam te… https://t.co/gKPjOqcIsW",58,497,2023-02-04 13:27:26+00:00
46,1621819995281055745,ainunrozi,@dinulfadli_ malah minta disun,0,3,2023-02-04 10:36:33+00:00
47,1621819957821714435,ainunrozi,@ayyuaspita19 cata bim,0,2,2023-02-04 10:36:24+00:00
48,1621819685871431680,ainunrozi,"“mbak bisa scan kyuris? qiris? kris?”

alias semua w sebutin, biar ga berantem",32,536,2023-02-04 10:35:19+00:00
49,1621715219742613504,ainunrozi,@elonmusk Ooh bosok suuu,0,2,2023-02-04 03:40:13+00:00
50,1621694208284434434,ainunrozi,orang yang masih bikin notes di ig keknya stress deh,365,5360,2023-02-04 02:16:43+00:00
51,1621495119668215809,ainunrozi,jangan sampai kerjaanmu menghalangi sambatmu di twitter,180,889,2023-02-03 13:05:37+00:00
52,1621489562337026048,ainunrozi,@NitaSellya kok ciiiiikkkkk!!,1,2,2023-02-03 12:43:32+00:00
53,1621383312865644545,ainunrozi,kapan ya punya banyak duit saking banyaknya sampe2 ada orang yang bilang pamer padahal lagi upload story rutinitas sehari2,82,539,2023-02-03 05:41:20+00:00
54,1621379766409633792,ainunrozi,"@succiiii____ semangat apaan, tambah mental break dance",0,1,2023-02-03 05:27:14+00:00
55,1621367311998525440,ainunrozi,hadirin sidang jumat yang falling in love with people we can’t have,68,757,2023-02-03 04:37:45+00:00
56,1621136099816124418,ainunrozi,@dprhiburanmalam wkwkwkw tarian penambah hutang indonesia,0,6,2023-02-02 13:19:00+00:00
57,1621134777108815872,ainunrozi,@menyusuii yaallah lupa belom bikin konten gitu😭,0,1,2023-02-02 13:13:44+00:00
58,1621129353995382786,ainunrozi,"sedikit usaha, banyak wishlistnya",868,2985,2023-02-02 12:52:11+00:00
59,1621106716497825794,ainunrozi,"@bayu_joo gorengan di megurame udon, tapi mahal😭",2,78,2023-02-02 11:22:14+00:00
60,1620999973994377217,ainunrozi,@Askrlfess kalo gw bakal ngucapin met ultah ke siapapun meskipun ga ada yg ngucapin ultah ke gw,12,141,2023-02-02 04:18:05+00:00
61,1620775682690387970,ainunrozi,"aku sebelum melakukan sesuatu, apapun itu

“musik mana musik?”",689,2713,2023-02-01 13:26:49+00:00
62,1620665146032156673,ainunrozi,"terima kasih sudah berjuang sampe hampir stress, atau udah stress nih?",314,2051,2023-02-01 06:07:35+00:00
63,1620630868158193664,ainunrozi,"@WatchmenID udah kek ipon, abis ini ada xr ama xs",0,13,2023-02-01 03:51:23+00:00
64,1620630580999360512,ainunrozi,"@denismalhotra ya gimana ya, militannya banyak",0,39,2023-02-01 03:50:15+00:00
65,1620630242917519362,ainunrozi,@zalfafafaa Wkwkwkwkw ibu yang baik,0,5,2023-02-01 03:48:54+00:00
66,1620630003494027264,ainunrozi,@intanfit_ rip doimu kena kakak adek zone,0,6,2023-02-01 03:47:57+00:00
67,1620629898724519936,ainunrozi,@kecoalien semangat mbak,0,2,2023-02-01 03:47:32+00:00
68,1620629836380385287,ainunrozi,@rismaaaputriii_ adik?,0,0,2023-02-01 03:47:17+00:00
69,1620460788057243648,ainunrozi,"@acipanser selain baunya sedep, bunyinya juga enak",1,11,2023-01-31 16:35:33+00:00
70,1620458746043592704,ainunrozi,"@regar_0p0sisi pernah ke kota sebelah motoran pas ban bocor duit abis bener2 nol, eh ditolongin ditambalin ban, uda… https://t.co/shbsuWE27Y",0,58,2023-01-31 16:27:26+00:00
71,1620417887403118595,ainunrozi,mana nih anak pertama yang pengen ngerasain punya kakak yang sayang sama adeknya?,3165,13224,2023-01-31 13:45:04+00:00
72,1620417051688050689,ainunrozi,@ruhulmaani padahal disini diajarin ama pejabat nanamnya maju,0,45,2023-01-31 13:41:45+00:00
73,1620380547284619269,ainunrozi,@primevideoid join jadi 1 aja min biar subscribenya ga banyak2,0,25,2023-01-31 11:16:42+00:00
74,1620297985858101248,ainunrozi,"saking lama kelarnya bulan januari, gw curiga jangan2 besok bukan 1 februari tapi lanjut 32 januari",1135,4367,2023-01-31 05:48:38+00:00
75,1620251494263169024,ainunrozi,@aurakasih87 pak ganjar mah keknya guru sejarah,0,22,2023-01-31 02:43:53+00:00
76,1620095111471452160,ainunrozi,"@sintakayaknyaa naik pelaminan aja, amin",1,15,2023-01-30 16:22:29+00:00
77,1620080550257242119,ainunrozi,"@AgusMagelangan hamdani hartoyo, dikandani ra percoyo",4,23,2023-01-30 15:24:37+00:00
78,1620072410581209088,ainunrozi,@Askrlfess dibales cepet tapi ama bot,0,14,2023-01-30 14:52:16+00:00
