,id,username,text,retweet_count,like_count,created_at
0,1622723442478047232,GajahDu69356383,@nanaaicecream @kochengfs Lh itu blang mati,0,0,2023-02-06 22:26:32+00:00
1,1622622350339608576,GajahDu69356383,@yins123 @BesookSenin @idextratime Knp g cri sendiri?,0,0,2023-02-06 15:44:49+00:00
2,1622621774906261504,GajahDu69356383,@tegarurrrrrr @idextratime Tpi menurut ku sih madrid msih mending,0,1,2023-02-06 15:42:32+00:00
3,1622621416188428288,GajahDu69356383,@rizkybakoo @idextratime Bleh jdi Template nih,0,0,2023-02-06 15:41:07+00:00
4,1622619461210771456,GajahDu69356383,"@18fesss Haram kok bangga, tolol",0,0,2023-02-06 15:33:21+00:00
5,1622618771079970817,GajahDu69356383,"@18fesss Mngkannya gausah ngewe blok, tolol
Hamil diluar nikah bingung, pas ngewe ga mikirin slanjutnya gimana",0,0,2023-02-06 15:30:36+00:00
6,1622004765495549954,GajahDu69356383,"@convomfs Gak jelas, alay.",0,0,2023-02-04 22:50:46+00:00
7,1622004603209519104,GajahDu69356383,"@tanyarlfes TOLOL, LONTE.",0,0,2023-02-04 22:50:07+00:00
8,1621997517025210368,GajahDu69356383,@18fesss GAK JELAS,0,1,2023-02-04 22:21:57+00:00
9,1621996787572834304,GajahDu69356383,@18fesss BUANG BUANG WAKTU.,0,0,2023-02-04 22:19:04+00:00
10,1621996149862453248,GajahDu69356383,@18fesss Stress.,0,0,2023-02-04 22:16:32+00:00
11,1621165199284916224,GajahDu69356383,"@18fesss BULLSHITTTT!!! PIKIRRR SENDIRI TOLOL BEGO, LONTE.",0,0,2023-02-02 15:14:37+00:00
12,1620187532565815296,GajahDu69356383,@18fesss Ngewe sambil ditusuk katana,0,0,2023-01-30 22:29:44+00:00
13,1618647112371290113,GajahDu69356383,"@18fesss Lu pikir sendiri lah goblok, tolol. Giliran gini mlah warga twitter yg d sruh mikir. 
Mati aja taek, pas s… https://t.co/nytIbJqYdG",0,0,2023-01-26 16:28:39+00:00
14,1618430631352078336,GajahDu69356383,"@arprodhite @18fesss Ya kalo dia main ml jga, klo ga main gimana dong reportnya😭",0,0,2023-01-26 02:08:26+00:00
15,1617729505363361792,GajahDu69356383,@18fesss Lu mati aja,0,0,2023-01-24 03:42:24+00:00
16,1616977159058501632,GajahDu69356383,"@18fesss Lu pacaran aja udah dosa, tolol ajg",0,0,2023-01-22 01:52:51+00:00
17,1616481206316695553,GajahDu69356383,@sosmedkeras Ini konsep nya gimana 😄strees ajg,0,0,2023-01-20 17:02:07+00:00
18,1615463643197632513,GajahDu69356383,@halajulqulub @DhannyDraven @kegblgnunfaedh Ini pas gw kelas 1 SD😄🙏,0,0,2023-01-17 21:38:41+00:00
