,id,username,text,retweet_count,like_count,created_at
0,1621040258837286912,Vino12510404,"Nonton Video Mandut Ninuninu Link Viral TikTok, Sosok Mandut Gadis Pati Bikin Resah Netizen https://t.co/IArH58XScO",0,0,2023-02-02 06:58:09+00:00
1,1621015382990671873,Vino12510404,"Nonton Video Mandut Ninuninu Link Viral TikTok, Sosok Mandut Gadis Pati Bikin Resah Netizen Kenapa? https://t.co/IArH58XScO",0,1,2023-02-02 05:19:18+00:00
2,1618482025224364033,Vino12510404,"Belum 2 Bulan, YouTube Asfmine Terancam Berhenti Usai Konflik Pak Wayan dan Bang Opel https://t.co/uy8rsSBwJQ",0,0,2023-01-26 05:32:39+00:00
3,1618052283786485760,Vino12510404,"@Askrlfess Beritanya aja langsung kena takedown
https://t.co/ImWTjiET2I",0,0,2023-01-25 01:05:01+00:00
4,1617935353540939776,Vino12510404,"Siapa Opel Project, Pemilik Kanal YouTube Asfmine yang Viral di TikTok? Ini dia Profil Lengkapnya https://t.co/FEKDiR8KV1",0,0,2023-01-24 17:20:22+00:00
5,1617927524599889922,Vino12510404,"Biodata Opel a.k.a Ujang Asep, Pemilik YouTube Asfmine yang Viral di TikTok: Umur, Asal, hingga Pendidikan https://t.co/YWfiOGX1Go",0,0,2023-01-24 16:49:16+00:00
6,1617927266130100225,Vino12510404,"Viral! Kronologi YouTuber Asfmine Diusir oleh Pak Wayan saat Live Streaming, Netizen Langsung Gaduh https://t.co/0Zerp4HDPR",0,0,2023-01-24 16:48:14+00:00
7,1617351966828662786,Vino12510404,"Afi Nihaya Disebut Alami Pra Kanker Serviks, Kasus Dirinya Pemilik Akun Alter Natalie Terbukti? https://t.co/uTUNPaOwFj",1,1,2023-01-23 02:42:12+00:00
8,1613496969581981697,Vino12510404,"VIDEO Maria Camila Villalba FULL 34 DETIK No Sensor Viral, Gadis Kolombia yang  Dibunuh Secara Brutal https://t.co/Vey6frIP7l",0,0,2023-01-12 11:23:49+00:00
9,1613494165530357761,Vino12510404,"LINK Video Fitting Room H&amp;M Malaysia Viral di Twitter Durasi 11 Menit Rekam Adegan Panas, Ini Faktanya https://t.co/vT9yxcse0I",0,0,2023-01-12 11:12:40+00:00
10,1613143919679909890,Vino12510404,"VIDEO Maria Camila Villalba FULL 34 DETIK No Sensor Viral, Gadis Kolombia yang  Dibunuh Secara Brutal https://t.co/Vey6frIP7l",1,0,2023-01-11 12:00:55+00:00
11,1613143114004459521,Vino12510404,"Link Video Faten Separuh Rempit Viral di Twitter, Lagi-lagi Seleb TikTok Malaysia Jadi Sorotan https://t.co/Pc1DcC32M7",0,0,2023-01-11 11:57:43+00:00
12,1613033759359799296,Vino12510404,"Viral Coklat Silverqueen Love Terbaru Special Valentine 2023,  Cek Harga dan Deskripsi Lengkapnya di Sini https://t.co/iJ8huL2Qv8",0,0,2023-01-11 04:43:11+00:00
13,1612298591716151296,Vino12510404,Sponge Artinya dalam Bahasa Gaul Apa? Istilah Viral di Twitter yang Punya Makna Tak Senonoh https://t.co/fTrfumA891,0,0,2023-01-09 04:01:53+00:00
14,1612164419815092225,Vino12510404,"Udah gila, cosplayer Indonesia  berusia 15 tahun, jadi sorotan lantaran dituduh selingkuh. Isi chat berisi foto ero… https://t.co/d56k9Edlpm",0,3,2023-01-08 19:08:44+00:00
15,1612069390375333892,Vino12510404,"KRONOLOGI Tsunnyanchan dan Papaw Ch, Cosplayer 15 Tahun yang Viral Dituduh Selingkuh dengan VTuber https://t.co/jXwGAjgy5Q",0,1,2023-01-08 12:51:08+00:00
16,1612001193131376641,Vino12510404,"@infotwitwor_ Profil dan IG Tsunnyanchan, Cosplayer 15 Tahun yang Viral Dituduh Selingkuh dengan VTuber Papaw https://t.co/MTWmwCKnD9",0,0,2023-01-08 08:20:08+00:00
17,1611995670885593088,Vino12510404,"Profil dan IG Tsunnyanchan, Cosplayer 15 Tahun yang Viral Dituduh Selingkuh dengan VTuber Papaw https://t.co/MTWmwCKnD9",0,2,2023-01-08 07:58:12+00:00
18,1611375176796733440,Vino12510404,"@Askrlfess Nih

https://t.co/BpIle8RAiR",0,1,2023-01-06 14:52:34+00:00
19,1611282542887567360,Vino12510404,"Link Smile Dating Test di Ktestone Lengkap dengan Cara Mainnya, Tengah Viral di TikTok dan Twitter https://t.co/BpIle8RAiR",0,0,2023-01-06 08:44:29+00:00
20,1610847086928617472,Vino12510404,"Artinya 'Sugan Teh Pinter' dalam Bahasa Sunda, Hastag Viral di Twitter yang Ditujukan untuk Ridwan Kamil https://t.co/jUGK1mGVUP",0,0,2023-01-05 03:54:08+00:00
21,1610244410964586496,Vino12510404,"Viral Tren My Shampoo and Conditioner Ran Out at The Same Time, Ini Puisi Lengkap Serta Artinya https://t.co/FC3AJiOcS7",0,0,2023-01-03 11:59:19+00:00
22,1610221320830357509,Vino12510404,"@convomfs Itu penggalan puisi tentang bundir

https://t.co/xiDkTlwPjY",0,0,2023-01-03 10:27:34+00:00
23,1610220924929998850,Vino12510404,"@Askrlfess Buat yg gk tau konteksnya, itu penggalan puisi tentang bundir

https://t.co/xiDkTlwPjY",0,1,2023-01-03 10:25:59+00:00
24,1609848794841247745,Vino12510404,"Lirik dan Arti Itaneng Tenri Bolo, Lagu Bugis Viral: Iyapa Makanja Ampemu Lao Ri Aleku https://t.co/aZrjPiRr6y",0,0,2023-01-02 09:47:16+00:00
25,1609778405175889921,Vino12510404,Halazia artinya simbol cahaya? https://t.co/OCRYI0A6Lk,0,0,2023-01-02 05:07:34+00:00
26,1609092849932578818,Vino12510404,"@Askrlfess Ini
https://t.co/ZwnZFuZBnB",0,3,2022-12-31 07:43:25+00:00
27,1606945136327659521,Vino12510404,"@Rian92996785 HEBOH! Video Skandal Artis Diduga Rezky Aditya Viral di Twitter, Netizen Sampai Heran: Kecil Amat https://t.co/8gL5MC3syp",0,0,2022-12-25 09:29:10+00:00
28,1606945085140402176,Vino12510404,"@Raditya_000 HEBOH! Video Skandal Artis Diduga Rezky Aditya Viral di Twitter, Netizen Sampai Heran: Kecil Amat https://t.co/8gL5MC3syp",0,0,2022-12-25 09:28:58+00:00
29,1606545059494912006,Vino12510404,"Wleowleo Artinya dalam Bahasa Gaul Apa? Hati-hati, Khusus Buat Kalangan Dewasa! https://t.co/p1uVFCWqtA",0,0,2022-12-24 06:59:25+00:00
30,1605456618140758016,Vino12510404,@strwbrymufin @dnyar_ @nctzenbase Ini https://t.co/P5RMIirWzq,0,1,2022-12-21 06:54:20+00:00
31,1605416846676500480,Vino12510404,"@idextratime LINK dan CARA Analisis Twitter di Situs Toasteed, Cek Akun Stalker dan Cuitanmu https://t.co/P5RMIirWzq",0,0,2022-12-21 04:16:18+00:00
32,1605416555692445696,Vino12510404,@shfwnzz @awimoweeh @idextratime Ini https://t.co/P5RMIirWzq,0,12,2022-12-21 04:15:08+00:00
33,1605076004615032832,Vino12510404,"Rame soal lagu Ditto, eh ternyata artinya bukan nama orang wkwkwk
https://t.co/RZFtWRI6OW",0,0,2022-12-20 05:41:55+00:00
34,1600657405511016449,Vino12510404,"BREAKING NEWS: Gempa Berkekuatan 6,1 Magnitudo Guncang Sukabumi Hari Ini https://t.co/Ezwf9uzz2l",0,0,2022-12-08 01:03:58+00:00
35,1598992810010550272,Vino12510404,@worksfess Kasian anak tetangganya...,0,0,2022-12-03 10:49:28+00:00
36,1598480826635022337,Vino12510404,"@mlbbfess Kronologi Fearless RBL Lakukan Pelecehan ke Resepsiosis Hotel, Berawal dari Minta Sendok https://t.co/MTxR28StHq",1,1,2022-12-02 00:55:02+00:00
37,1598355097767276544,Vino12510404,"@skripsimaniaaa @sosmedkeras Kronologi Fearless RBL Lakukan Pelecehan ke Resepsiosis Hotel, Berawal dari Minta Send… https://t.co/2IISR9fVXW",0,0,2022-12-01 16:35:25+00:00
38,1598355026283331592,Vino12510404,"@inibadutmuuu @sosmedkeras Kronologi Fearless RBL Lakukan Pelecehan ke Resepsiosis Hotel, Berawal dari Minta Sendok https://t.co/MTxR28Akti",0,0,2022-12-01 16:35:08+00:00
39,1598339709172092930,Vino12510404,"@Elsayangkmu @mlbbfess Kronologi Fearless RBL Lakukan Pelecehan ke Resepsiosis Hotel, Berawal dari Minta Sendok https://t.co/MTxR28StHq",0,0,2022-12-01 15:34:17+00:00
